/"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Pam's HarvestCraft","harvestcraft:lemonitem",6278,0,"false","Lemon",1,0.6,"cropLemon,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:lemonjellyitem",6757,0,"false","Lemon Jelly",2,1.2,"foodLemonjelly"
"Pam's HarvestCraft","harvestcraft:lemonjellysandwichitem",6758,0,"false","Lemon Jelly Sandwich",6,1.2,"foodLemonjellysandwich"
"Pam's HarvestCraft","harvestcraft:lemonlimesodaitem",6784,0,"false","Lemon-Lime Soda",5,1.2,"foodLemonlimesoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:lemonmeringueitem",6592,0,"false","Lemon Meringue",6,1.2,"foodLemonmeringue"
"Pam's HarvestCraft","harvestcraft:lemonsmoothieitem",6591,0,"false","Lemon Smoothie",3,1.2,"foodLemonsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:lemonyogurtitem",6704,0,"false","Lemon Yogurt",2,1.2,"foodLemonyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:lentilitem",6232,0,"false","Lentils",1,0.6,"cropLentil,listAllveggie"
"Pam's HarvestCraft","harvestcraft:lettuceitem",6152,0,"false","Lettuce",1,0.6,"cropLettuce,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:limeitem",6322,0,"false","Lime",1,0.6,"cropLime,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:limejellyitem",6759,0,"false","Lime Jelly",2,1.2,"foodLimejelly"
"Pam's HarvestCraft","harvestcraft:limejellysandwichitem",6760,0,"false","Lime Jelly Sandwich",6,1.2,"foodLimejellysandwich"
"Pam's HarvestCraft","harvestcraft:limejuiceitem",6477,0,"false","Lime Juice",2,1.2,"foodLimejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:limesmoothieitem",6678,0,"false","Lime Smoothie",3,1.2,"foodLimesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:limeyogurtitem",6679,0,"false","Lime Yogurt",2,1.2,"foodLimeyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:liverandonionsitem",7038,0,"false","Liver and Onions",4,1.2,"foodLiverandonions"
"Pam's HarvestCraft","harvestcraft:loadedbakedpotatoitem",6496,0,"false","Loaded Baked Potato",8,1.2,"foodLoadedbakedpotato"
"Pam's HarvestCraft","harvestcraft:lycheeitem",6358,0,"false","Lychee",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:lycheeteaitem",7178,0,"false","Lychee Tea",3,1.2,"foodLycheetea"
"Pam's HarvestCraft","harvestcraft:mangochutneyitem",6970,0,"false","Mango Chutney",4,1.2,"foodMangochutney"
"Pam's HarvestCraft","harvestcraft:mangoitem",6346,0,"false","Mango",1,0.6,"cropMango,listAllfruit"
"Pam's HarvestCraft","harvestcraft:mangojellyitem",6761,0,"false","Mango Jelly",2,1.2,"foodMangojelly"
"Pam's HarvestCraft","harvestcraft:mangojellysandwichitem",6762,0,"false","Mango Jelly Sandwich",6,1.2,"foodMangojellysandwich"
"Pam's HarvestCraft","harvestcraft:mangojuiceitem",6478,0,"false","Mango Juice",2,1.2,"foodMangojuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:mangosmoothieitem",6680,0,"false","Mango Smoothie",3,1.2,"foodMangosmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:mangoyogurtitem",6681,0,"false","Mango Yogurt",2,1.2,"foodMangoyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:maplecandiedbaconitem",6842,0,"false","Maple Candied Bacon",3,1.2,"foodMaplecandiedbacon"
"Pam's HarvestCraft","harvestcraft:mapleoatmealitem",6839,0,"false","Maple Oatmeal",2,1.2,"foodMapleoatmeal"
"Pam's HarvestCraft","harvestcraft:maplesausageitem",6838,0,"false","Maple Sausage",4,1.2,"foodMaplesausage"
"Pam's HarvestCraft","harvestcraft:maplesyrupitem",6382,0,"false","Maple Syrup",1,0.6,"cropMaplesyrup"
"Pam's HarvestCraft","harvestcraft:maplesyruppancakesitem",6836,0,"false","Maple Syrup Pancakes",7,1.2,"foodMaplesyruppancakes"
"Pam's HarvestCraft","harvestcraft:maplesyrupwafflesitem",6837,0,"false","Maple Syrup Waffles",7,1.2,"foodMaplesyrupwaffles"
"Pam's HarvestCraft","harvestcraft:marinatedcucumbersitem",6569,0,"false","Marinated Cucumbers",5,1.2,"foodMarinatedcucumbers"
"Pam's HarvestCraft","harvestcraft:marshmellowchicksitem",7214,0,"false","Marshmellow Chicks",6,1.2,"foodMarshmellowchicks"
"Pam's HarvestCraft","harvestcraft:marshmellowsitem",6687,0,"false","Marshmallows",4,1.2,"foodMarshmellows"
"Pam's HarvestCraft","harvestcraft:marzipanitem",6971,0,"false","Marzipan",3,1.2,"foodMarzipan"
"Pam's HarvestCraft","harvestcraft:mashedpotatoeschickenbiscuititem",7296,0,"false","Mashed Potatoes and Chicken Biscuit",12,1.2,"foodMashedpotatoeschickenbiscuit"
"Pam's HarvestCraft","harvestcraft:mashedpotatoesitem",6497,0,"false","Mashed Potatoes",5,1.2,"foodMashedpotatoes"
"Pam's HarvestCraft","harvestcraft:mashedsweetpotatoesitem",6619,0,"false","Mashed Sweet Potatoes",3,1.2,"foodMashedsweetpotatoes"
"Pam's HarvestCraft","harvestcraft:mcpamitem",7314,0,"false","McPam",16,1.2,"foodMcpam"
"Pam's HarvestCraft","harvestcraft:meatfeastpizzaitem",7330,0,"false","Meat Feast Pizza",24,1.2,"foodMeatfeastpizza"
"Pam's HarvestCraft","harvestcraft:meatloafitem",7009,0,"false","Meatloaf",8,1.2,"foodMeatloaf"
"Pam's HarvestCraft","harvestcraft:meatloafsandwichitem",7295,0,"false","Meatloaf Sandwich",12,1.2,"foodMeatloafsandwich"
"Pam's HarvestCraft","harvestcraft:meatpieitem",7257,0,"false","Meat Pie",10,1.2,"foodMeatpie"
"Pam's HarvestCraft","harvestcraft:meatystewitem",6736,0,"false","Meaty Stew",5,1.2,"foodMeatystew"
"Pam's HarvestCraft","harvestcraft:meatystirfryitem",7084,0,"false","Meaty Stirfry",6,1.2,"foodMeatystirfry"
"Pam's HarvestCraft","harvestcraft:meesuaitem",7112,0,"false","Mee Sua",8,1.2,"foodMeesua"
"Pam's HarvestCraft","harvestcraft:melonjuiceitem",6467,0,"false","Melon Juice",2,1.2,"foodMelonjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:melonsmoothieitem",6492,0,"false","Melon Smoothie",3,1.2,"foodMelonsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:melonyogurtitem",6718,0,"false","Melon Yogurt",2,1.2,"foodMelonyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:meringuebombeitem",7170,0,"false","Meringue Bombe",9,1.2,"foodMeringuebombe"
"Pam's HarvestCraft","harvestcraft:meringuebrownieitem",7171,0,"false","Meringue Brownie",5,1.2,"foodMeringuebrownie"
"Pam's HarvestCraft","harvestcraft:meringuecookieitem",7172,0,"false","Meringue Cookie",6,1.2,"foodMeringuecookie"
"Pam's HarvestCraft","harvestcraft:meringuerouladeitem",7173,0,"false","Meringue Roulade",5,1.2,"foodMeringueroulade"
"Pam's HarvestCraft","harvestcraft:merveilleuxitem",7174,0,"false","Merveilleux",3,1.2,"foodMerveilleux"
"Pam's HarvestCraft","harvestcraft:milletitem",6234,0,"false","Millet",1,0.6,"cropMillet,listAllgrain"
"Pam's HarvestCraft","harvestcraft:mincepieitem",6889,0,"false","Mince Pie",9,1.2,"foodMincepie"
"Pam's HarvestCraft","harvestcraft:minerstewitem",7334,0,"false","Miner's Stew",25,1.2,"foodMinerstew"
"Pam's HarvestCraft","harvestcraft:mintchocolatechipicecreamitem",6789,0,"false","Mint Chocolate Chip Ice Cream",5,1.2,"foodMintchocolatechipicecream"
"Pam's HarvestCraft","harvestcraft:mintcupcakeitem",7151,0,"false","Mint Cupcake",8,1.2,"foodMintcupcake"
"Pam's HarvestCraft","harvestcraft:misopasteitem",7202,0,"false","Miso Paste",1,1.2,"foodMisopaste"
"Pam's HarvestCraft","harvestcraft:misosoupitem",7049,0,"false","Miso Soup",3,1.2,"foodMisosoup"
"Pam's HarvestCraft","harvestcraft:mixedsaladitem",6737,0,"false","Mixed Salad",6,1.2,"foodMixedsalad"
"Pam's HarvestCraft","harvestcraft:mobsoupitem",7289,0,"false","Mob Soup",11,1.2,"foodMobsoup"
"Pam's HarvestCraft","harvestcraft:mochaicecreamitem",6609,0,"false","Mocha Ice Cream",5,1.2,"foodMochaicecream"
"Pam's HarvestCraft","harvestcraft:mochicakeitem",7192,0,"false","Mochi Cake",7,1.2,"foodMochicake"
"Pam's HarvestCraft","harvestcraft:mochidessertitem",7193,0,"false","Mochi Dessert",6,1.2,"foodMochidessert"
"Pam's HarvestCraft","harvestcraft:mochiitem",6932,0,"false","Mochi",3,1.2,"foodMochi"
"Pam's HarvestCraft","harvestcraft:monsterfrieddumplingsitem",7052,0,"false","Monster Fried Dumplings",6,1.2,"foodMonsterfrieddumplings"
"Pam's HarvestCraft","harvestcraft:montecristosandwichitem",7288,0,"false","Monte Cristo Sandwich",11,1.2,"foodMontecristosandwich"
"Pam's HarvestCraft","harvestcraft:mozzerellasticksitem",7041,0,"false","Mozzerella Sticks",6,1.2,"foodMozzerellasticks"
"Pam's HarvestCraft","harvestcraft:mudfishrawitem",7369,0,"false","Raw Mudfish",1,0.6,"foodMudfishraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:mulberryitem",6236,0,"false","Mulberry",1,0.6,"cropMulberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:museliitem",6933,0,"false","Muesli",6,1.2,"foodMuseli"
"Pam's HarvestCraft","harvestcraft:mushroomketchupitem",7177,0,"false","Mushroom Ketchup",1,1.2,"foodMushroomketchup"
"Pam's HarvestCraft","harvestcraft:mushroomketchupomeletitem",7176,0,"false","Mushroom Ketchup Omelet",3,1.2,"foodMushroomketchupomelet"
"Pam's HarvestCraft","harvestcraft:mushroomlasagnaitem",7010,0,"false","Mushroom Lasagna",7,1.2,"foodMushroomlasagna"
"Pam's HarvestCraft","harvestcraft:mushroomrisottoitem",6572,0,"false","Mushroom Risotto",5,1.2,"foodMushroomrisotto"
"Pam's HarvestCraft","harvestcraft:mushroomsteakitem",7099,0,"false","Mushroom Steak",6,1.2,"foodMushroomsteak"
"Pam's HarvestCraft","harvestcraft:musselcookeditem",7011,0,"false","Cooked Mussel",2,1.2,"foodMusselcooked"
"Pam's HarvestCraft","harvestcraft:musselrawitem",7383,0,"false","Raw Mussel",1,0.6,"foodMusselraw"
"Pam's HarvestCraft","harvestcraft:mustardseedsitem",6144,0,"false","Mustard Seeds",1,0.6,"cropMustard,listAllspice"
"Pam's HarvestCraft","harvestcraft:musubiitem",7200,0,"false","Musubi",4,1.2,"foodMusubi"
"Pam's HarvestCraft","harvestcraft:naanitem",6934,0,"false","Naan",5,1.2,"foodNaan"
"Pam's HarvestCraft","harvestcraft:nachoesitem",6549,0,"false","Nachos",5,1.2,"foodNachoes"
"Pam's HarvestCraft","harvestcraft:neapolitanicecreamitem",6913,0,"false","Neapolitan Ice Cream",4,1.2,"foodNeapolitanicecream"
"Pam's HarvestCraft","harvestcraft:netherstartoastitem",7317,0,"false","Nether Star on Toast",16,1.2,"foodNetherstartoast"
"Pam's HarvestCraft","harvestcraft:netherwingsitem",7012,0,"false","Nether Wings",9,1.2,"foodNetherwings"
"Pam's HarvestCraft","harvestcraft:nopalessaladitem",7164,0,"false","Nopales Salad",6,1.2,"foodNopalessalad"
"Pam's HarvestCraft","harvestcraft:nutellaitem",6867,0,"false","Nutella",2,1.2,"foodNutella"
"Pam's HarvestCraft","harvestcraft:nutmegitem",6370,0,"false","Nutmeg",1,0.6,"cropNutmeg"
"Pam's HarvestCraft","harvestcraft:oatsitem",6098,0,"false","Oats",1,0.6,"cropOats,listAllgrain"
"Pam's HarvestCraft","harvestcraft:octopuscookeditem",6875,0,"false","Cooked Octopus",2,1.2,"foodOctopuscooked"
"Pam's HarvestCraft","harvestcraft:octopusrawitem",7370,0,"false","Raw Octopus",1,0.6,"foodOctopusraw"
"Pam's HarvestCraft","harvestcraft:okrachipsitem",6935,0,"false","Okra Chips",3,1.2,"foodOkrachips"
"Pam's HarvestCraft","harvestcraft:okracreoleitem",6936,0,"false","Okra Creole",6,1.2,"foodOkracreole"
"Pam's HarvestCraft","harvestcraft:okraitem",6176,0,"false","Okra",1,0.6,"cropOkra,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:oldworldveggiesoupitem",6793,0,"false","Old World Veggie Soup",5,1.2,"foodOldworldveggiesoup"
"Pam's HarvestCraft","harvestcraft:oliveitem",6284,0,"false","Olive",1,0.6,"cropOlive"
"Pam's HarvestCraft","harvestcraft:omeletitem",6583,0,"false","Omelet",4,1.2,"foodOmelet"
"Pam's HarvestCraft","harvestcraft:omuriceitem",7068,0,"false","Omurice",8,1.2,"foodOmurice"
"Pam's HarvestCraft","harvestcraft:onigiriitem",7050,0,"false","Onigiri",3,1.2,"foodOnigiri"
"Pam's HarvestCraft","harvestcraft:onionhamburgeritem",6890,0,"false","Onion Hamburger",8,1.2,"foodOnionhamburger"
"Pam's HarvestCraft","harvestcraft:onionitem",6116,0,"false","Onion",1,0.6,"cropOnion,listAllveggie"
"Pam's HarvestCraft","harvestcraft:onionsoupitem",7284,0,"false","Onion Soup",11,1.2,"foodOnionsoup"
"Pam's HarvestCraft","harvestcraft:orangechickenitem",6671,0,"false","Orange Chicken",6,1.2,"foodOrangechicken"
"Pam's HarvestCraft","harvestcraft:orangeduckitem",7086,0,"false","Orange Duck",7,1.2,"foodOrangeduck"
"Pam's HarvestCraft","harvestcraft:orangeitem",6352,0,"false","Orange",1,0.6,"cropOrange,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:orangejellyitem",6763,0,"false","Orange Jelly",2,1.2,"foodOrangejelly"
"Pam's HarvestCraft","harvestcraft:orangejellysandwichitem",6764,0,"false","Orange Jelly Sandwich",6,1.2,"foodOrangejellysandwich"
"Pam's HarvestCraft","harvestcraft:orangejuiceitem",6475,0,"false","Orange Juice",2,1.2,"foodOrangejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:orangesmoothieitem",6672,0,"false","Orange Smoothie",3,1.2,"foodOrangesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:orangesodaitem",6785,0,"false","Orange Soda",4,1.2,"foodOrangesoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:orangeyogurtitem",6673,0,"false","Orange Yogurt",2,1.2,"foodOrangeyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:ovenroastedcaulifloweritem",6800,0,"false","Oven Roasted Cauliflower",4,1.2,"foodOvenroastedcauliflower"
"Pam's HarvestCraft","harvestcraft:oystercookeditem",6880,0,"false","Cooked Oyster",2,1.2,"foodOystercooked"
"Pam's HarvestCraft","harvestcraft:oysterrawitem",7385,0,"false","Raw Oyster",1,0.6,"foodOysterraw"
"Pam's HarvestCraft","harvestcraft:oystersauceitem",7113,0,"false","Oyster Sauce",4,1.2,"foodOystersauce"
"Pam's HarvestCraft","harvestcraft:padthaiitem",7130,0,"false","Pad Thai",8,1.2,"foodPadthai"
"Pam's HarvestCraft","harvestcraft:pambitsboxitem",7156,0,"false","Pam Bits Box",8,1.2,"foodPambitsbox"
"Pam's HarvestCraft","harvestcraft:pancakesitem",6598,0,"false","Pancakes",4,1.2,"foodPancakes"
"Pam's HarvestCraft","harvestcraft:paneeritem",6968,0,"false","Paneer",1,1.2,"foodPaneer"
"Pam's HarvestCraft","harvestcraft:paneertikkamasalaitem",6972,0,"false","Paneer Tikka Masala",9,1.2,"foodPaneertikkamasala"
"Pam's HarvestCraft","harvestcraft:papayaitem",6252,0,"false","Papaya",1,0.6,"cropPapaya,listAllfruit"
"Pam's HarvestCraft","harvestcraft:papayajellyitem",6765,0,"false","Papaya Jelly",2,1.2,"foodPapayajelly"
"Pam's HarvestCraft","harvestcraft:papayajellysandwichitem",6766,0,"false","Papaya Jelly Sandwich",6,1.2,"foodPapayajellysandwich"
"Pam's HarvestCraft","harvestcraft:papayajuiceitem",6473,0,"false","Papaya Juice",2,1.2,"foodPapayajuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:papayasmoothieitem",6652,0,"false","Papaya Smoothie",3,1.2,"foodPapayasmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:papayayogurtitem",6653,0,"false","Papaya Yogurt",2,1.2,"foodPapayayogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:paradiseburgeritem",7318,0,"false","Paradise Burger",16,1.2,"foodParadiseburger"
"Pam's HarvestCraft","harvestcraft:parsnipitem",6118,0,"false","Parsnip",1,0.6,"cropParsnip,listAllrootveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:passionfruititem",6273,0,"false","Passion Fruit",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:pastagardeniaitem",7058,0,"false","Pasta Gardenia",6,1.2,"foodPastagardenia"
"Pam's HarvestCraft","harvestcraft:patreonpieitem",7262,0,"false","Patreon Pie",10,1.2,"foodPatreonpie"
"Pam's HarvestCraft","harvestcraft:pawpawitem",6340,0,"false","Pawpaw",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:pbandjitem",6559,0,"false","PB&J",6,1.2,"foodPbandj"
"Pam's HarvestCraft","harvestcraft:peaandhamsoupitem",6973,0,"false","Pea and Ham Soup",7,1.2,"foodPeaandhamsoup"
"Pam's HarvestCraft","harvestcraft:peachcobbleritem",6674,0,"false","Peach Cobbler",5,1.2,"foodPeachcobbler"
"Pam's HarvestCraft","harvestcraft:peachesandcreamoatmealitem",6840,0,"false","Peaches and Cream Oatmeal",3,1.2,"foodPeachesandcreamoatmeal"
"Pam's HarvestCraft","harvestcraft:peachitem",6334,0,"false","Peach",1,0.6,"cropPeach,listAllfruit"
"Pam's HarvestCraft","harvestcraft:peachjellyitem",6767,0,"false","Peach Jelly",2,1.2,"foodPeachjelly"
"Pam's HarvestCraft","harvestcraft:peachjellysandwichitem",6768,0,"false","Peach Jelly Sandwich",6,1.2,"foodPeachjellysandwich"
"Pam's HarvestCraft","harvestcraft:peachjuiceitem",6476,0,"false","Peach Juice",2,1.2,"foodPeachjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:peachsmoothieitem",6675,0,"false","Peach Smoothie",3,1.2,"foodPeachsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:peachyogurtitem",6676,0,"false","Peach Yogurt",2,1.2,"foodPeachyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:peanutbutterbananasandwichitem",7131,0,"false","Peanut Butter and Banana Sandwich",5,1.2,"foodPeanutbutterbananasandwich"
"Pam's HarvestCraft","harvestcraft:peanutbuttercookiesitem",6560,0,"false","Peanut Butter Cookies",5,1.2,"foodPeanutbuttercookies,listAllcookie"
"Pam's HarvestCraft","harvestcraft:peanutbuttercupcakeitem",7148,0,"false","Peanut Butter Cupcake",8,1.2,"foodPeanutbuttercupcake"
"Pam's HarvestCraft","harvestcraft:peanutbuttercupitem",7132,0,"false","Peanut Butter Cup",3,1.2,"foodPeanutbuttercup"
"Pam's HarvestCraft","harvestcraft:peanutbutteritem",6557,0,"false","Peanut Butter",1,1.2,"foodPeanutbutter,listAllnutbutter"
"Pam's HarvestCraft","harvestcraft:peanutitem",6120,0,"false","Peanut",1,0.6,"cropPeanut,listAllnut"
"Pam's HarvestCraft","harvestcraft:peanutsoupitem",7185,0,"false","Peanut Soup",5,1.2,"foodPeanutsoup"
"Pam's HarvestCraft","harvestcraft:pearitem",6281,0,"false","Pear",1,0.6,"cropPear,listAllfruit"
"Pam's HarvestCraft","harvestcraft:pearjellyitem",6955,0,"false","Pear Jelly",2,1.2,"foodPearjelly"
"Pam's HarvestCraft","harvestcraft:pearjellysandwichitem",6956,0,"false","Pear Jelly Sandwich",6,1.2,"foodPearjellysandwich"
"Pam's HarvestCraft","harvestcraft:pearjuiceitem",6486,0,"false","Pear Juice",2,1.2,"foodPearjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:pearsmoothieitem",6954,0,"false","Pear Smoothie",3,1.2,"foodPearsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:pearyogurtitem",6661,0,"false","Pear Yogurt",2,1.2,"foodPearyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:peasandceleryitem",6641,0,"false","Peas and Celery",4,1.2,"foodPeasandcelery"
"Pam's HarvestCraft","harvestcraft:peasitem",6178,0,"false","Peas",1,0.6,"cropPeas,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:pecanitem",6313,0,"false","Pecan",1,0.6,"cropPecan,listAllnut"
"Pam's HarvestCraft","harvestcraft:pecanpieitem",6827,0,"false","Pecan Pie",7,1.2,"foodPecanpie"
"Pam's HarvestCraft","harvestcraft:pekingduckitem",7087,0,"false","Peking Duck",7,1.2,"foodPekingduck"
"Pam's HarvestCraft","harvestcraft:pemmicanitem",7069,0,"false","Pemmican",6,1.2,"foodPemmican"
"Pam's HarvestCraft","harvestcraft:peppercornitem",6325,0,"false","Peppercorn",1,0.6,"cropPeppercorn"
"Pam's HarvestCraft","harvestcraft:pepperjellyandcrackersitem",7063,0,"false","Pepper Jelly and Crackers",8,1.2,"foodPepperjellyandcrackers"
"Pam's HarvestCraft","harvestcraft:pepperjellyitem",7062,0,"false","Pepper Jelly",2,1.2,"foodPepperjelly"
"Pam's HarvestCraft","harvestcraft:peppermintitem",6728,0,"false","Peppermint",2,1.2,"foodPeppermint"
"Pam's HarvestCraft","harvestcraft:pepperoniitem",6891,0,"false","Pepperoni",5,1.2,"foodPepperoni"
"Pam's HarvestCraft","harvestcraft:perchrawitem",7371,0,"false","Raw Perch",1,0.6,"foodPerchraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:persimmonitem",6361,0,"false","Persimmon",1,0.6,"cropPersimmon,listAllfruit"
"Pam's HarvestCraft","harvestcraft:persimmonjellyitem",6831,0,"false","Persimmon Jelly",2,1.2,"foodPersimmonjelly"
"Pam's HarvestCraft","harvestcraft:persimmonjellysandwichitem",6832,0,"false","Persimmon Jelly Sandwich",6,1.2,"foodPersimmonjellysanwich"
"Pam's HarvestCraft","harvestcraft:persimmonjuiceitem",6490,0,"false","Persimmon Juice",2,1.2,"foodPersimmonjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:persimmonsmoothieitem",6830,0,"false","Persimmon Smoothie",3,1.2,"foodPersimmonsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:persimmonyogurtitem",6829,0,"false","Persimmon Yogurt",2,1.2,"foodPersimmonyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:phoitem",7078,0,"false","Pho",6,1.2,"foodPho"
"Pam's HarvestCraft","harvestcraft:pickledbeetsitem",6610,0,"false","Pickled Beets",4,1.2,"foodPickledbeets"
"Pam's HarvestCraft","harvestcraft:pickledonionsitem",6892,0,"false","Pickled Onions",4,1.2,"foodPickledonions"
"Pam's HarvestCraft","harvestcraft:picklesitem",6565,0,"false","Pickles",4,1.2,"foodPickles"
"Pam's HarvestCraft","harvestcraft:pinacoladaitem",6738,0,"false","Pinacolada",2,1.2,"foodPinacolada"
"Pam's HarvestCraft","harvestcraft:pineapplehamitem",6622,0,"false","Pineapple Ham",5,1.2,"foodPineappleham"
"Pam's HarvestCraft","harvestcraft:pineappleitem",6184,0,"false","Pineapple",1,0.6,"cropPineapple,listAllfruit"
"Pam's HarvestCraft","harvestcraft:pineappleyogurtitem",6623,0,"false","Pineapple Yogurt",2,1.2,"foodPineappleyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:pinkelitem",7133,0,"false","Pinkel",4,1.2,"foodPinkel"
"Pam's HarvestCraft","harvestcraft:pistachiobakedsalmonitem",6833,0,"false","Pistachio Baked Salmon",3,1.2,"foodPistachiobakedsalmon"
"Pam's HarvestCraft","harvestcraft:pistachiobutteritem",6937,0,"false","Pistachio Butter",1,1.2,"foodPistachiobutter,listAllnutbutter"
"Pam's HarvestCraft","harvestcraft:pistachioicecreamitem",6912,0,"false","Pistachio Ice Cream",4,1.2,"foodPistachioicecream"
"Pam's HarvestCraft","harvestcraft:pistachioitem",6316,0,"false","Pistachio",1,0.6,"cropPistachio,listAllnut"
"Pam's HarvestCraft","harvestcraft:pitepaltitem",7134,0,"false","Pitepalt",6,1.2,"foodPitepalt"
"Pam's HarvestCraft","harvestcraft:pizzaitem",7283,0,"false","Pizza",11,1.2,"foodPizza"
"Pam's HarvestCraft","harvestcraft:pizzasliceitem",7215,0,"false","Pizza Slice",2,1.2,"foodPizzaslice"
"Pam's HarvestCraft","harvestcraft:pizzasoupitem",7013,0,"false","Pizza Soup",9,1.2,"foodPizzasoup"
"Pam's HarvestCraft","harvestcraft:plainyogurtitem",6721,0,"false","Plain Yogurt",1,1.2,"foodPlainyogurt"
"Pam's HarvestCraft","harvestcraft:ploughmanslunchitem",7321,0,"false","Ploughman's Lunch",18,1.2,"foodPloughmanslunch"
"Pam's HarvestCraft","harvestcraft:plumitem",6307,0,"false","Plum",1,0.6,"cropPlum,listAllfruit"
"Pam's HarvestCraft","harvestcraft:plumjellyitem",6958,0,"false","Plum Jelly",2,1.2,"foodPlumjelly"
"Pam's HarvestCraft","harvestcraft:plumjellysandwichitem",6959,0,"false","Plum Jelly Sandwich",6,1.2,"foodPlumjellysandwich"
"Pam's HarvestCraft","harvestcraft:plumjuiceitem",6485,0,"false","Plum Juice",2,1.2,"foodPlumjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:plumsmoothieitem",6957,0,"false","Plum Smoothie",3,1.2,"foodPlumsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:plumyogurtitem",6662,0,"false","Plum Yogurt",2,1.2,"foodPlumyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:poachedpearitem",6659,0,"false","Poached Pear",3,1.2,"foodPoachedpear"
"Pam's HarvestCraft","harvestcraft:pomegranateitem",6292,0,"false","Pomegranate",1,0.6,"cropPomegranate,listAllfruit"
"Pam's HarvestCraft","harvestcraft:pomegranatejellyitem",6769,0,"false","Pomegranate Jelly",2,1.2,"foodPomegranatejelly"
"Pam's HarvestCraft","harvestcraft:pomegranatejellysandwichitem",6770,0,"false","Pomegranate Jelly Sandwich",6,1.2,"foodPomegranatejellysandwich"
"Pam's HarvestCraft","harvestcraft:pomegranatejuiceitem",6479,0,"false","Pomegranate Juice",2,1.2,"foodPomegranatejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:pomegranatesmoothieitem",6682,0,"false","Pomegranate Smoothie",3,1.2,"foodPomegranatesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:pomegranateyogurtitem",6683,0,"false","Pomegranate Yogurt",2,1.2,"foodPomegranateyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:popcornitem",6454,0,"false","Popcorn",2,1.2,""
"Pam's HarvestCraft","harvestcraft:porklettucewrapitem",6537,0,"false","Pork Lettuce Wrap",3,1.2,"foodPorklettucewrap"
"Pam's HarvestCraft","harvestcraft:porklomeinitem",6938,0,"false","Pork Lo Mein",9,1.2,"foodPorklomein"
"Pam's HarvestCraft","harvestcraft:porkrindsitem",7103,0,"false","Pork Rinds",4,1.2,"foodPorkrinds"
